Relative Path,Original Size,Scale,Has Alpha,File Type,ICC Profile,Lossless Size,Lossless No Alpha Size,lossy_q75_m0_a100,lossy_q75_m0_a80,lossy_q75_m0_no_alpha,lossy_q75_m4_a100,lossy_q75_m4_a80,lossy_q75_m4_no_alpha,lossy_q75_m6_a100,lossy_q75_m6_a80,lossy_q75_m6_no_alpha,lossy_q50_m0_a100,lossy_q50_m0_a80,lossy_q50_m0_no_alpha,lossy_q50_m4_a100,lossy_q50_m4_a80,lossy_q50_m4_no_alpha,lossy_q50_m6_a100,lossy_q50_m6_a80,lossy_q50_m6_no_alpha,lossy_q25_m0_a100,lossy_q25_m0_a80,lossy_q25_m0_no_alpha,lossy_q25_m4_a100,lossy_q25_m4_a80,lossy_q25_m4_no_alpha,lossy_q25_m6_a100,lossy_q25_m6_a80,lossy_q25_m6_no_alpha
_site/images/news/20151129-d2k-production-decorations.png,19344,302x151,False,PNG,None,15558,N/A,N/A,N/A,15670,N/A,N/A,13696,N/A,N/A,12964,N/A,N/A,11794,N/A,N/A,10240,N/A,N/A,9358,N/A,N/A,7804,N/A,N/A,6472,N/A,N/A,5702
_site/images/news/20160508-newspost-banner.png,108629,700x150,True,PNG,None,80988,80884,37586,37586,37510,33086,33086,33026,31784,31784,31724,29910,29910,29834,25798,25798,25738,23950,23950,23890,21894,21894,21818,17028,17028,16968,15630,15630,15570
_site/images/news/20150118-ts-heightmaps.png,63491,600x300,True,PNG,None,53628,53628,60692,60692,60692,57872,57872,57872,56074,56074,56074,45554,45554,45554,44062,44062,44062,41630,41630,41630,30114,30114,30114,27178,27178,27178,24922,24922,24922
_site/images/news/20170408-td-map-pool.png,50978,600x300,False,PNG,None,32940,N/A,N/A,N/A,33616,N/A,N/A,27724,N/A,N/A,26954,N/A,N/A,28002,N/A,N/A,22344,N/A,N/A,21664,N/A,N/A,21392,N/A,N/A,16318,N/A,N/A,15638
_site/images/news/20151031-fixes.png,6523,600x300,True,PNG,None,5902,5902,14070,14070,14070,8668,8668,8668,8484,8484,8484,11456,11456,11456,7194,7194,7194,6968,6968,6968,8626,8626,8626,5196,5196,5196,4994,4994,4994
_site/images/news/20131130-cnc.png,66901,600x300,True,PNG,None,58760,58760,53968,53968,53968,52572,52572,52572,51704,51704,51704,40332,40332,40332,39194,39194,39194,37252,37252,37252,26740,26740,26740,23820,23820,23820,21144,21144,21144
_site/images/news/20221203-transient.png,1260305,800x700,True,PNG,Unknown,896068,896068,94174,94174,94174,90026,90026,90026,83954,83954,83954,65916,65916,65916,61016,61016,61016,58182,58182,58182,40220,40220,40220,37272,37272,37272,35218,35218,35218
_site/images/news/20180923-techtooltips-lowdpi.png,309995,600x300,False,PNG,None,289216,N/A,N/A,N/A,27362,N/A,N/A,24180,N/A,N/A,22482,N/A,N/A,18748,N/A,N/A,15942,N/A,N/A,14068,N/A,N/A,11332,N/A,N/A,8378,N/A,N/A,7576
_site/images/news/20190106-missions.png,125650,600x300,False,PNG,None,116522,N/A,N/A,N/A,34702,N/A,N/A,30680,N/A,N/A,28954,N/A,N/A,28908,N/A,N/A,22976,N/A,N/A,20984,N/A,N/A,21550,N/A,N/A,15048,N/A,N/A,13482
_site/images/news/20150628-carryall-repair.gif,889134,600x300,True,GIF,None,72492,72492,53738,53738,53738,51434,51434,51434,50376,50376,50376,40158,40158,40158,39214,39214,39214,36602,36602,36602,27206,27206,27206,23982,23982,23982,21360,21360,21360
_site/images/news/20170110-stats-last-launches.png,12302,599x300,False,PNG,None,8324,N/A,N/A,N/A,10726,N/A,N/A,7706,N/A,N/A,7616,N/A,N/A,9168,N/A,N/A,6358,N/A,N/A,6226,N/A,N/A,7150,N/A,N/A,4936,N/A,N/A,4764
_site/images/news/20170110-stats-mod-popularity-per-language.png,15631,599x300,False,PNG,None,6426,N/A,N/A,N/A,18860,N/A,N/A,14124,N/A,N/A,13912,N/A,N/A,16710,N/A,N/A,12066,N/A,N/A,11836,N/A,N/A,13638,N/A,N/A,9630,N/A,N/A,9376
_site/images/news/20140405-beacons.png,61414,600x300,True,PNG,None,54688,54688,43462,43462,43462,37838,37838,37838,35242,35242,35242,32210,32210,32210,27102,27102,27102,24230,24230,24230,20992,20992,20992,16084,16084,16084,14008,14008,14008
_site/images/news/20171014-dmg.png,128579,1200x700,False,PNG,None,109368,N/A,N/A,N/A,32618,N/A,N/A,23210,N/A,N/A,22268,N/A,N/A,26462,N/A,N/A,18386,N/A,N/A,17624,N/A,N/A,19842,N/A,N/A,13036,N/A,N/A,12434
_site/images/news/20170401-mammoth-hats.png,10618,239x211,False,PNG,None,8444,N/A,N/A,N/A,10746,N/A,N/A,9568,N/A,N/A,9078,N/A,N/A,7636,N/A,N/A,6762,N/A,N/A,6330,N/A,N/A,5342,N/A,N/A,4388,N/A,N/A,4190
_site/images/news/20150329-cnc-refund-tooltip.png,98452,599x300,False,PNG,None,69030,N/A,N/A,N/A,50380,N/A,N/A,48122,N/A,N/A,46794,N/A,N/A,38056,N/A,N/A,36012,N/A,N/A,33256,N/A,N/A,24504,N/A,N/A,21598,N/A,N/A,18926
_site/images/news/20150614-ra-mapeditor.png,43499,599x301,True,PNG,None,39682,39682,35164,35164,35164,31432,31432,31432,29838,29838,29838,26504,26504,26504,23012,23012,23012,20830,20830,20830,17776,17776,17776,13126,13126,13126,11190,11190,11190
_site/images/news/20180610-hinds.png,68944,1200x600,True,PNG,None,55056,55056,102562,102562,102562,91252,91252,91252,85646,85646,85646,72394,72394,72394,64274,64274,64274,60596,60596,60596,49166,49166,49166,39108,39108,39108,37102,37102,37102
_site/images/news/20150919-ra-spy.png,33414,600x300,True,PNG,None,31196,31196,31796,31796,31796,24516,24516,24516,23418,23418,23418,24366,24366,24366,18766,18766,18766,17898,17898,17898,18304,18304,18304,13316,13316,13316,12404,12404,12404
_site/images/news/20140709-beacons.png,66304,600x300,True,PNG,None,56950,56950,47728,47728,47728,41558,41558,41558,39926,39926,39926,37946,37946,37946,31968,31968,31968,29948,29948,29948,28250,28250,28250,21312,21312,21312,19314,19314,19314
_site/images/news/20170408-ragl-III.png,194122,705x285,False,PNG,None,154262,N/A,N/A,N/A,19032,N/A,N/A,13752,N/A,N/A,13372,N/A,N/A,15626,N/A,N/A,10564,N/A,N/A,10152,N/A,N/A,11044,N/A,N/A,7378,N/A,N/A,7068
_site/images/news/20191021-ragl.gif,859475,600x300,True,GIF,None,53590,53590,45768,45768,45768,45892,45892,45892,44282,44282,44282,33374,33374,33374,33012,33012,33012,30438,30438,30438,20518,20518,20518,18894,18894,18894,16342,16342,16342
_site/images/news/20170110-stats-avg-match-length.png,5584,599x300,False,PNG,None,3612,N/A,N/A,N/A,8972,N/A,N/A,6256,N/A,N/A,6202,N/A,N/A,7892,N/A,N/A,5380,N/A,N/A,5258,N/A,N/A,6276,N/A,N/A,4298,N/A,N/A,4176
_site/images/news/20180923-colorpicker-lowdpi.png,126108,600x300,False,PNG,None,111562,N/A,N/A,N/A,22018,N/A,N/A,17268,N/A,N/A,16298,N/A,N/A,19204,N/A,N/A,13396,N/A,N/A,12634,N/A,N/A,14264,N/A,N/A,9676,N/A,N/A,9028
_site/images/news/20161015-td-burningtrees.png,23186,599x300,True,PNG,None,21836,21836,42890,42890,42890,38950,38950,38950,37112,37112,37112,31098,31098,31098,27960,27960,27960,26122,26122,26122,20454,20454,20454,17572,17572,17572,16102,16102,16102
_site/images/news/20161223-new-logo-launchers.png,135045,700x300,False,PNG,None,109800,N/A,N/A,N/A,23124,N/A,N/A,18744,N/A,N/A,18292,N/A,N/A,20174,N/A,N/A,15434,N/A,N/A,15006,N/A,N/A,15760,N/A,N/A,11450,N/A,N/A,11014
_site/images/news/20131211-cnc-shroud.png,78030,600x300,True,PNG,None,71006,71006,34558,34558,34558,30640,30640,30640,28320,28320,28320,23010,23010,23010,20784,20784,20784,17616,17616,17616,12650,12650,12650,9946,9946,9946,7990,7990,7990
_site/images/news/20180610-pifps.png,32416,600x300,True,PNG,None,29188,29188,50558,50558,50558,45826,45826,45826,43774,43774,43774,38762,38762,38762,34304,34304,34304,32696,32696,32696,28790,28790,28790,24024,24024,24024,22798,22798,22798
_site/images/news/20170110-stats-top-ten-mp-maps.png,32001,599x300,False,PNG,None,29294,N/A,N/A,N/A,16760,N/A,N/A,11282,N/A,N/A,11028,N/A,N/A,14806,N/A,N/A,9300,N/A,N/A,9006,N/A,N/A,11110,N/A,N/A,6790,N/A,N/A,6536
_site/images/news/20150524-ts-ingame-editor.png,123857,600x300,False,PNG,None,84570,N/A,N/A,N/A,50342,N/A,N/A,44916,N/A,N/A,43702,N/A,N/A,38736,N/A,N/A,34536,N/A,N/A,32544,N/A,N/A,26616,N/A,N/A,21344,N/A,N/A,19704
_site/images/news/20150424-ra-refund-tooltip.png,80007,599x300,False,PNG,None,57132,N/A,N/A,N/A,48428,N/A,N/A,49208,N/A,N/A,47652,N/A,N/A,36160,N/A,N/A,36102,N/A,N/A,33600,N/A,N/A,22624,N/A,N/A,21920,N/A,N/A,19046
_site/images/news/20140405-potm-banner.jpg,19958,600x224,False,JPG,None,118020,N/A,N/A,N/A,12032,N/A,N/A,9192,N/A,N/A,8832,N/A,N/A,8726,N/A,N/A,6648,N/A,N/A,6352,N/A,N/A,5692,N/A,N/A,4328,N/A,N/A,4090
_site/images/appdata/cnc.png,94640,296x196,True,PNG,Unknown,29118,29118,22990,22990,22990,21238,21238,21238,20664,20664,20664,18528,18528,18528,16758,16758,16758,15806,15806,15806,13240,13240,13240,11638,11638,11638,10476,10476,10476
_site/images/appdata/d2k.png,113401,296x196,True,PNG,None,24434,24434,21148,21148,21148,18796,18796,18796,17928,17928,17928,15792,15792,15792,13932,13932,13932,12760,12760,12760,10652,10652,10652,8626,8626,8626,7692,7692,7692
_site/images/appdata/ra.png,68187,296x196,True,PNG,None,21356,21356,19418,19418,19418,17530,17530,17530,17014,17014,17014,15120,15120,15120,12902,12902,12902,11842,11842,11842,10330,10330,10330,7950,7950,7950,7028,7028,7028
_site/images/icons/ts_32x32.png,3396,32x32,True,PNG,None,1460,992,1682,1670,812,1452,1380,728,1446,1374,724,1602,1590,738,1334,1262,616,1324,1252,606,1460,1448,602,1198,1126,488,1186,1114,478
_site/images/news/20140927-sidebars.png,39461,600x350,True,PNG,None,36752,36752,38412,38412,38412,31586,31586,31586,29934,29934,29934,30432,30432,30432,24368,24368,24368,22944,22944,22944,23102,23102,23102,17098,17098,17098,16002,16002,16002
_site/images/appdata/modchooser.png,215102,960x540,False,PNG,Unknown,128488,N/A,N/A,N/A,54338,N/A,N/A,43420,N/A,N/A,41326,N/A,N/A,44254,N/A,N/A,34058,N/A,N/A,31804,N/A,N/A,32984,N/A,N/A,23422,N/A,N/A,21972
_site/images/icons/ra_32x32.png,1588,32x32,True,PNG,None,1350,1118,834,834,422,674,674,398,662,662,386,762,762,354,604,604,332,590,590,320,694,694,276,526,526,254,520,520,246
_site/images/appdata/ingame-ra.png,56776,624x351,True,PNG,None,44876,44876,49760,49760,49760,42384,42384,42384,40662,40662,40662,39414,39414,39414,32654,32654,32654,30766,30766,30766,28728,28728,28728,21994,21994,21994,20348,20348,20348
_site/images/icons/d2k_32x32.png,2105,32x32,True,PNG,None,1590,1286,710,710,306,594,594,314,586,586,302,726,726,330,524,524,252,526,526,248,666,666,264,480,480,200,476,476,194
_site/images/icons/ra_64x64.png,3361,64x64,True,PNG,None,2604,1734,1862,1854,974,1446,1432,830,1420,1406,806,1732,1724,846,1288,1274,674,1260,1246,644,1550,1542,660,1108,1094,494,1088,1074,480
_site/images/icons/d2k_64x64.png,7532,64x64,True,PNG,None,5830,5024,2600,2558,1368,2246,1872,1162,1958,1840,1128,2346,2304,1140,2010,1636,952,1728,1610,918,2124,2082,904,1788,1414,702,1508,1390,668
_site/images/icons/cnc_32x32.png,2569,32x32,True,PNG,None,1708,1424,932,932,568,738,738,488,724,724,474,872,872,508,654,654,404,640,640,390,726,726,362,534,534,284,512,512,262
_site/images/appdata/ingame-cnc.png,98080,624x351,True,PNG,None,84054,84054,68434,68434,68434,65624,65624,65624,63522,63522,63522,52170,52170,52170,48854,48854,48854,45714,45714,45714,35436,35436,35436,30512,30512,30512,27036,27036,27036
_site/images/news/20190606-map-previews.gif,533250,1200x700,True,GIF,None,209212,209212,200314,200314,200314,183380,183380,183380,174634,174634,174634,153322,153322,153322,136820,136820,136820,125942,125942,125942,106938,106938,106938,87194,87194,87194,77014,77014,77014
_site/images/icons/linux-mirrors/flatpak.png,5244,48x48,True,PNG,None,2466,1872,1416,1384,656,1150,1032,504,1074,1024,494,1344,1312,580,1076,958,428,994,944,416,1234,1202,478,978,860,336,900,850,326
_site/images/icons/cnc_64x64.png,7547,64x64,True,PNG,None,4562,4036,2172,2156,1444,1722,1704,1212,1706,1688,1196,1978,1962,1250,1502,1484,992,1468,1450,958,1670,1654,942,1256,1238,746,1198,1180,688
_site/images/icons/ts_64x64.png,5694,64x64,True,PNG,None,3892,2608,4112,4120,1936,3772,3470,1750,3712,3454,1730,3946,3954,1760,3484,3182,1466,3428,3170,1460,3590,3598,1422,3134,2832,1130,3072,2814,1098
_site/images/news/20231010-darktournament.png,785069,800x700,True,PNG,None,419522,419522,30738,30738,30738,23778,23778,23778,23108,23108,23108,25230,25230,25230,18360,18360,18360,17706,17706,17706,18404,18404,18404,12830,12830,12830,12244,12244,12244
_site/images/appdata/ingame-d2k.png,103761,624x351,True,PNG,None,88810,88810,68202,68202,68202,64684,64684,64684,62552,62552,62552,50446,50446,50446,48050,48050,48050,44734,44734,44734,33696,33696,33696,28088,28088,28088,24946,24946,24946
_site/images/appdata/multiplayer.png,97192,880x495,True,PNG,None,80764,80764,58234,58234,58234,50332,50332,50332,47742,47742,47742,47990,47990,47990,39088,39088,39088,36674,36674,36674,36606,36606,36606,26482,26482,26482,24188,24188,24188
_site/images/icons/chocolatey/ra_128x128.png,8208,128x128,True,PNG,None,5396,3932,3642,3862,2150,2904,2874,1784,2848,2818,1728,3498,3718,2006,2572,2542,1452,2508,2478,1388,3006,3226,1514,2146,2116,1026,2092,2062,972
_site/images/news/20161223-new-logo.png,150772,512x512,True,PNG,None,129736,112242,51972,54658,38566,42022,39698,30414,40860,38840,29466,46202,48888,32882,36000,33676,24458,34782,32762,23490,38474,41160,25142,28876,26552,17406,27912,25892,16600
_site/images/bg-logos.png,106370,2400x558,True,PNG,None,91310,90462,262108,262108,113348,178422,178422,92304,168550,170968,89696,239814,239814,92156,158352,158352,73514,148298,150716,70498,209692,209692,63022,130584,130584,47176,119306,121724,43012
_site/images/news/20170812-ragl-IV.png,125681,574x285,True,PNG,None,108260,88884,44724,43404,20130,30724,27256,14348,28868,26688,13772,40718,39398,16268,27330,23862,10936,25494,23314,10448,36328,35008,11856,23920,20452,7594,22252,20072,7218
_site/images/news/20180317-ragl-V.png,124606,574x285,True,PNG,None,107266,88084,44484,43160,20070,30442,26996,14172,28594,26460,13638,40462,39138,16190,27124,23678,10810,25256,23122,10296,36088,34764,11800,23744,20298,7572,22042,19908,7156
_site/images/news/20190209-ragl-banner.png,141609,700x230,True,PNG,None,113524,95374,37002,35396,17616,27518,22960,13672,25476,22366,13052,33624,32018,14432,24430,19872,10536,22406,19296,10006,29740,28134,10530,21080,16522,7230,19132,16022,6750
_site/images/community/resource-sites.png,233728,720x460,True,PNG,None,173250,165520,34614,31810,25908,25200,23478,20268,23920,22100,19330,29026,26222,20380,20364,18642,15398,19230,17410,14614,23610,20806,14900,15702,13980,10752,14720,12900,10112
_site/images/community/social-media-sites.png,132915,720x460,True,PNG,None,85794,78150,35222,32824,26052,26288,24290,20596,25074,23576,19894,30850,28452,21714,22108,20110,16444,20854,19356,15702,26070,23672,16934,17582,15584,11900,16266,14768,11094
_site/images/community/discussion-sites.png,137282,720x460,True,PNG,None,89638,81148,30178,27900,21730,22070,20120,16814,20902,19310,16098,25738,23460,17286,18302,16352,13050,17048,15456,12246,21194,18916,12746,14506,12556,9270,13440,11848,8656
_site/images/community/help-the-devs-sites.png,134046,720x460,True,PNG,None,91958,83882,41296,39520,33286,32538,30566,27110,31296,29724,26346,35262,33486,27244,27078,25106,21652,25670,24098,20722,28454,26678,20436,21076,19104,15642,19568,17996,14614
_site/images/community/gaming-community-sites.png,299598,720x460,True,PNG,None,213594,199424,49560,46592,39998,38494,36250,32656,36668,34752,31228,41266,38298,31704,30960,28716,25130,29256,27340,23824,33538,30570,23964,23442,21198,17602,21844,19928,16404
_site/images/news/20181003-ragl-vi.png,168679,700x310,True,PNG,None,136462,113348,50242,47186,20706,35344,29070,15710,32752,28386,14980,46736,43680,17272,31742,25468,12150,29190,24824,11552,42376,39320,12710,28024,21750,8452,25510,21144,7866
